bin_id,bin_text,bin_impressions
4611526982931999265,"POLYGON ((4.899500000057742 52.364499999839815, 4.900500000057742 52.364499999839815, 4.900500000057742 52.36549999983981, 4.899500000057742 52.36549999983981, 4.899500000057742 52.364499999839815))",30
4611526982931999302,"POLYGON ((4.936500000068918 52.364499999839815, 4.937500000068918 52.364499999839815, 4.937500000068918 52.36549999983981, 4.936500000068918 52.36549999983981, 4.936500000068918 52.364499999839815))",46
4611526985968999660,"POLYGON ((4.795500000007451 52.36349999990873, 4.796500000007451 52.36349999990873, 4.796500000007451 52.36449999990873, 4.795500000007451 52.36449999990873, 4.795500000007451 52.36349999990873))",5
4611526985968999718,"POLYGON ((4.853500000201166 52.36349999990873, 4.854500000201166 52.36349999990873, 4.854500000201166 52.36449999990873, 4.853500000201166 52.36449999990873, 4.853500000201166 52.36349999990873))",95
4611526985968999745,"POLYGON ((4.880500000203028 52.36349999990873, 4.881500000203029 52.36349999990873, 4.881500000203029 52.36449999990873, 4.880500000203028 52.36449999990873, 4.880500000203028 52.36349999990873))",85
4611526985968999776,"POLYGON ((4.91150000016205 52.36349999990873, 4.9125000001620505 52.36349999990873, 4.9125000001620505 52.36449999990873, 4.91150000016205 52.36449999990873, 4.91150000016205 52.36349999990873))",12
4611526985968999819,"POLYGON ((4.95450000022538 52.36349999990873, 4.95550000022538 52.36349999990873, 4.95550000022538 52.36449999990873, 4.95450000022538 52.36449999990873, 4.95450000022538 52.36349999990873))",1
4611526985968999850,"POLYGON ((4.985500000184402 52.36349999990873, 4.986500000184402 52.36349999990873, 4.986500000184402 52.36449999990873, 4.985500000184402 52.36449999990873, 4.985500000184402 52.36349999990873))",4
4611526989006000155,"POLYGON ((4.791500000050291 52.36249999997765, 4.792500000050292 52.36249999997765, 4.792500000050292 52.36349999997765, 4.791500000050291 52.36349999997765, 4.791500000050291 52.36249999997765))",2
4611526989006000213,"POLYGON ((4.849500000011176 52.36249999997765, 4.850500000011176 52.36249999997765, 4.850500000011176 52.36349999997765, 4.849500000011176 52.36349999997765, 4.849500000011176 52.36249999997765))",35
4611526989006000250,"POLYGON ((4.886500000022352 52.36249999997765, 4.887500000022352 52.36249999997765, 4.887500000022352 52.36349999997765, 4.886500000022352 52.36349999997765, 4.886500000022352 52.36249999997765))",39
